ALIAS CODE,OBJECT_TABLE_NAME,OBJECT_CODE,NAMING_SYSTEM_CODE,ALIAS,REMARKS
5643,Coordinate Reference System,3485,7302,NAD83(NSRS) / AR N ftUS
5644,Coordinate Reference System,3486,7302,NAD83(NSRS) / AR S (m)
5645,Coordinate Reference System,3487,7302,NAD83(NSRS) / AR S ftUS
5646,Coordinate Reference System,3479,7302,NAD83(NSRS) / AZ C (ft)
5647,Coordinate Reference System,3478,7302,NAD83(NSRS) / AZ C (m)
5648,Coordinate Reference System,3481,7302,NAD83(NSRS) / AZ E (ft)
5649,Coordinate Reference System,3480,7302,NAD83(NSRS) / AZ E (m)
5650,Coordinate Reference System,3483,7302,NAD83(NSRS) / AZ W (ft)
5651,Coordinate Reference System,3482,7302,NAD83(NSRS) / AZ W (m)
5652,Coordinate Reference System,3489,7302,NAD83(NSRS) / CA 1 (m)
5653,Coordinate Reference System,3490,7302,NAD83(NSRS) / CA 1 ftUS
5654,Coordinate Reference System,3491,7302,NAD83(NSRS) / CA 2 (m)
5655,Coordinate Reference System,3492,7302,NAD83(NSRS) / CA 2 ftUS
5656,Coordinate Reference System,3493,7302,NAD83(NSRS) / CA 3 (m)
5657,Coordinate Reference System,3494,7302,NAD83(NSRS) / CA 3 ftUS
5658,Coordinate Reference System,3495,7302,NAD83(NSRS) / CA 4 (m)
5659,Coordinate Reference System,3496,7302,NAD83(NSRS) / CA 4 ftUS
5660,Coordinate Reference System,3497,7302,NAD83(NSRS) / CA 5 (m)
5661,Coordinate Reference System,3498,7302,NAD83(NSRS) / CA 5 ftUS
5662,Coordinate Reference System,3499,7302,NAD83(NSRS) / CA 6 (m)
5663,Coordinate Reference System,3500,7302,NAD83(NSRS) / CA 6 ftUS
5664,Coordinate Reference System,3488,7302,NAD83(NSRS) / CA Albers
5665,Coordinate Reference System,3501,7302,NAD83(NSRS) / CO C (m)
5666,Coordinate Reference System,3502,7302,NAD83(NSRS) / CO C ftUS
5667,Coordinate Reference System,3503,7302,NAD83(NSRS) / CO N (m)
5668,Coordinate Reference System,3504,7302,NAD83(NSRS) / CO N ftUS
5669,Coordinate Reference System,3505,7302,NAD83(NSRS) / CO S (m)
5670,Coordinate Reference System,3506,7302,NAD83(NSRS) / CO S ftUS
5671,Coordinate Reference System,3508,7302,NAD83(NSRS) / CT (ftUS)
5672,Coordinate Reference System,3507,7302,NAD83(NSRS) / CT (m)
5673,Coordinate Reference System,3510,7302,NAD83(NSRS) / DE (ftUS)
5674,Coordinate Reference System,3511,7302,NAD83(NSRS) / FL E (m)
5675,Coordinate Reference System,3512,7302,NAD83(NSRS) / FL E ftUS
5676,Coordinate Reference System,3513,7302,NAD83(NSRS) / FL GDL AEA
5677,Coordinate Reference System,3514,7302,NAD83(NSRS) / FL N (m)
5678,Coordinate Reference System,3515,7302,NAD83(NSRS) / FL N ftUS
5679,Coordinate Reference System,3516,7302,NAD83(NSRS) / FL W (m)
5680,Coordinate Reference System,3517,7302,NAD83(NSRS) / FL W ftUS
5681,Coordinate Reference System,3518,7302,NAD83(NSRS) / GA E (m)
5682,Coordinate Reference System,3519,7302,NAD83(NSRS) / GA E ftUS
5683,Coordinate Reference System,3520,7302,NAD83(NSRS) / GA W (m)
5684,Coordinate Reference System,3521,7302,NAD83(NSRS) / GA W ftUS
5685,Coordinate Reference System,3537,7302,NAD83(NSRS) / IA N ftUS
5686,Coordinate Reference System,3539,7302,NAD83(NSRS) / IA S ftUS
5687,Coordinate Reference System,3522,7302,NAD83(NSRS) / ID C (m)
5688,Coordinate Reference System,3523,7302,NAD83(NSRS) / ID C ftUS
5689,Coordinate Reference System,3525,7302,NAD83(NSRS) / ID E ftUS
5690,Coordinate Reference System,3527,7302,NAD83(NSRS) / ID W ftUS
5691,Coordinate Reference System,3528,7302,NAD83(NSRS) / IL E (m)
5692,Coordinate Reference System,3529,7302,NAD83(NSRS) / IL E ftUS
5693,Coordinate Reference System,3530,7302,NAD83(NSRS) / IL W (m)
5694,Coordinate Reference System,3531,7302,NAD83(NSRS) / IL W ftUS
5695,Coordinate Reference System,3532,7302,NAD83(NSRS) / IN E (m)
5696,Coordinate Reference System,3533,7302,NAD83(NSRS) / IN E ftUS
5697,Coordinate Reference System,3534,7302,NAD83(NSRS) / IN W (m)
5698,Coordinate Reference System,3535,7302,NAD83(NSRS) / IN W ftUS
5699,Coordinate Reference System,3540,7302,NAD83(NSRS) / KS N (m)
5700,Coordinate Reference System,3541,7302,NAD83(NSRS) / KS N ftUS
5701,Coordinate Reference System,3542,7302,NAD83(NSRS) / KS S (m)
5702,Coordinate Reference System,3543,7302,NAD83(NSRS) / KS S ftUS
5703,Coordinate Reference System,3544,7302,NAD83(NSRS) / KY N (m)
5704,Coordinate Reference System,3545,7302,NAD83(NSRS) / KY N ftUS
5705,Coordinate Reference System,3548,7302,NAD83(NSRS) / KY S (m)
5706,Coordinate Reference System,3549,7302,NAD83(NSRS) / KY S ftUS
5707,Coordinate Reference System,3546,7302,NAD83(NSRS) / KY1Z (m)
5709,Coordinate Reference System,3550,7302,NAD83(NSRS) / LA N (m)
5710,Coordinate Reference System,3551,7302,NAD83(NSRS) / LA N ftUS
5711,Coordinate Reference System,3552,7302,NAD83(NSRS) / LA S (m)
5712,Coordinate Reference System,3553,7302,NAD83(NSRS) / LA S ftUS
5713,Coordinate Reference System,3583,7302,NAD83(NSRS) / MA Is (m)
5714,Coordinate Reference System,3584,7302,NAD83(NSRS) / MA Is ftUS
5715,Coordinate Reference System,3585,7302,NAD83(NSRS) / MA md (m)
5716,Coordinate Reference System,3586,7302,NAD83(NSRS) / MA md ftUS
5717,Coordinate Reference System,3582,7302,NAD83(NSRS) / MD (ftUS)
5718,Coordinate Reference System,3554,7302,NAD83(NSRS) / ME 2000 C
5719,Coordinate Reference System,3555,7302,NAD83(NSRS) / ME 2000 E
5720,Coordinate Reference System,3556,7302,NAD83(NSRS) / ME 2000 W
5721,Coordinate Reference System,3557,7302,NAD83(NSRS) / ME83 E (m)
5722,Coordinate Reference System,26863,7302,NAD83(NSRS) / ME E ftUS
5723,Coordinate Reference System,3558,7302,NAD83(NSRS) / ME83 W (m)
5724,Coordinate Reference System,26864,7302,NAD83(NSRS) / ME W ftUS
5725,Coordinate Reference System,3588,7302,NAD83(NSRS) / MI C (ft)
5726,Coordinate Reference System,3587,7302,NAD83(NSRS) / MI C (m)
5727,Coordinate Reference System,3591,7302,NAD83(NSRS) / MI Georef
5728,Coordinate Reference System,3590,7302,NAD83(NSRS) / MI N (ft)
5729,Coordinate Reference System,3589,7302,NAD83(NSRS) / MI N (m)
5730,Coordinate Reference System,3593,7302,NAD83(NSRS) / MI S (ft)
5731,Coordinate Reference System,3592,7302,NAD83(NSRS) / MI S (m)
5732,Coordinate Reference System,3594,7302,NAD83(NSRS) / MN C (m)
5733,Coordinate Reference System,26866,7302,NAD83(NSRS) / MN C ftUS
5734,Coordinate Reference System,3595,7302,NAD83(NSRS) / MN N (m)
5735,Coordinate Reference System,26865,7302,NAD83(NSRS) / MN N ftUS
5736,Coordinate Reference System,3596,7302,NAD83(NSRS) / MN S (m)
5737,Coordinate Reference System,26867,7302,NAD83(NSRS) / MN S ftUS
5738,Coordinate Reference System,3601,7302,NAD83(NSRS) / MO C (m)
5739,Coordinate Reference System,3602,7302,NAD83(NSRS) / MO E (m)
5740,Coordinate Reference System,3603,7302,NAD83(NSRS) / MO W (m)
5741,Coordinate Reference System,3597,7302,NAD83(NSRS) / MS E (m)
5742,Coordinate Reference System,3598,7302,NAD83(NSRS) / MS E ftUS
5743,Coordinate Reference System,3599,7302,NAD83(NSRS) / MS W (m)
5744,Coordinate Reference System,3600,7302,NAD83(NSRS) / MS W ftUS
5745,Coordinate Reference System,3816,7302,NAD83(NSRS) / MSTM
5746,Coordinate Reference System,3605,7302,NAD83(NSRS) / MT (ft)
5747,Coordinate Reference System,3632,7302,NAD83(NSRS) / NC (ftUS)
5748,Coordinate Reference System,3631,7302,NAD83(NSRS) / NC (m)
5749,Coordinate Reference System,3634,7302,NAD83(NSRS) / ND N (ft)
5750,Coordinate Reference System,3633,7302,NAD83(NSRS) / ND N (m)
5751,Coordinate Reference System,3636,7302,NAD83(NSRS) / ND S (ft)
5752,Coordinate Reference System,3635,7302,NAD83(NSRS) / ND S (m)
5753,Coordinate Reference System,26868,7302,NAD83(NSRS) / NE (ftUS)
5754,Coordinate Reference System,3606,7302,NAD83(NSRS) / NE (m)
5755,Coordinate Reference System,3614,7302,NAD83(NSRS) / NH (ftUS)
5756,Coordinate Reference System,3613,7302,NAD83(NSRS) / NH (m)
5757,Coordinate Reference System,3616,7302,NAD83(NSRS) / NJ (ftUS)
5758,Coordinate Reference System,3617,7302,NAD83(NSRS) / NM C (m)
5759,Coordinate Reference System,3618,7302,NAD83(NSRS) / NM C ftUS
5760,Coordinate Reference System,3619,7302,NAD83(NSRS) / NM E (m)
5761,Coordinate Reference System,3620,7302,NAD83(NSRS) / NM E ftUS
5762,Coordinate Reference System,3621,7302,NAD83(NSRS) / NM W (m)
5763,Coordinate Reference System,3622,7302,NAD83(NSRS) / NM W ftUS
5764,Coordinate Reference System,3607,7302,NAD83(NSRS) / NV C (m)
5765,Coordinate Reference System,3608,7302,NAD83(NSRS) / NV C ftUS
5766,Coordinate Reference System,3609,7302,NAD83(NSRS) / NV E (m)
5767,Coordinate Reference System,3610,7302,NAD83(NSRS) / NV E ftUS
5768,Coordinate Reference System,3611,7302,NAD83(NSRS) / NV W (m)
5769,Coordinate Reference System,3612,7302,NAD83(NSRS) / NV W ftUS
5770,Coordinate Reference System,3623,7302,NAD83(NSRS) / NY C (m)
5771,Coordinate Reference System,3624,7302,NAD83(NSRS) / NY C ftUS
5772,Coordinate Reference System,3625,7302,NAD83(NSRS) / NY E (m)
5773,Coordinate Reference System,3626,7302,NAD83(NSRS) / NY E ftUS
5774,Coordinate Reference System,3627,7302,NAD83(NSRS) / NY LI (m)
5775,Coordinate Reference System,3628,7302,NAD83(NSRS) / NY LI ftUS
5776,Coordinate Reference System,3629,7302,NAD83(NSRS) / NY W (m)
5777,Coordinate Reference System,3630,7302,NAD83(NSRS) / NY W ftUS
5778,Coordinate Reference System,3728,7302,NAD83(NSRS) / OH N ftUS
5779,Coordinate Reference System,3729,7302,NAD83(NSRS) / OH S ftUS
5780,Coordinate Reference System,3639,7302,NAD83(NSRS) / OK N (m)
5781,Coordinate Reference System,3640,7302,NAD83(NSRS) / OK N ftUS
5782,Coordinate Reference System,3641,7302,NAD83(NSRS) / OK S (m)
5783,Coordinate Reference System,3642,7302,NAD83(NSRS) / OK S ftUS
5784,Coordinate Reference System,3646,7302,NAD83(NSRS) / OR N (ft)
5785,Coordinate Reference System,3645,7302,NAD83(NSRS) / OR N (m)
5786,Coordinate Reference System,3648,7302,NAD83(NSRS) / OR S (ft)
5787,Coordinate Reference System,3647,7302,NAD83(NSRS) / OR S (m)
5788,Coordinate Reference System,3644,7302,NAD83(NSRS) / OR GIC ft
5789,Coordinate Reference System,3643,7302,NAD83(NSRS) / OR GIC (m)
5790,Coordinate Reference System,3649,7302,NAD83(NSRS) / PA N (m)
5791,Coordinate Reference System,3650,7302,NAD83(NSRS) / PA N ftUS
5792,Coordinate Reference System,3651,7302,NAD83(NSRS) / PA S (m)
5793,Coordinate Reference System,3652,7302,NAD83(NSRS) / PA S ftUS
5794,Coordinate Reference System,3654,7302,NAD83(NSRS) / RI (ftUS)
5795,Coordinate Reference System,3653,7302,NAD83(NSRS) / RI (m)
5796,Coordinate Reference System,3656,7302,NAD83(NSRS) / SC (ft)
5797,Coordinate Reference System,3655,7302,NAD83(NSRS) / SC (m)
5798,Coordinate Reference System,3657,7302,NAD83(NSRS) / SD N (m)
5799,Coordinate Reference System,3658,7302,NAD83(NSRS) / SD N ftUS
5800,Coordinate Reference System,3659,7302,NAD83(NSRS) / SD S (m)
5801,Coordinate Reference System,3660,7302,NAD83(NSRS) / SD S ftUS
5802,Coordinate Reference System,3662,7302,NAD83(NSRS) / TN (ftUS)
5803,Coordinate Reference System,3663,7302,NAD83(NSRS) / TX C (m)
5804,Coordinate Reference System,3664,7302,NAD83(NSRS) / TX C ftUS
5805,Coordinate Reference System,3667,7302,NAD83(NSRS) / TX N (m)
5806,Coordinate Reference System,3668,7302,NAD83(NSRS) / TX N ftUS
5807,Coordinate Reference System,3669,7302,NAD83(NSRS) / TX NC (m)
5808,Coordinate Reference System,3670,7302,NAD83(NSRS) / TX NC ftUS
5809,Coordinate Reference System,3671,7302,NAD83(NSRS) / TX S (m)
5810,Coordinate Reference System,3672,7302,NAD83(NSRS) / TX S ftUS
5811,Coordinate Reference System,3673,7302,NAD83(NSRS) / TX SC (m)
5812,Coordinate Reference System,3674,7302,NAD83(NSRS) / TX SC ftUS
5813,Coordinate Reference System,3676,7302,NAD83(NSRS) / UT C (ft)
5814,Coordinate Reference System,3675,7302,NAD83(NSRS) / UT C (m)
5815,Coordinate Reference System,3677,7302,NAD83(NSRS) / UT C ftUS
5816,Coordinate Reference System,3679,7302,NAD83(NSRS) / UT N (ft)
5817,Coordinate Reference System,3680,7302,NAD83(NSRS) / UT N ftUS
5818,Coordinate Reference System,3682,7302,NAD83(NSRS) / UT S (ft)
5819,Coordinate Reference System,3683,7302,NAD83(NSRS) / UT S ftUS
5820,Coordinate Reference System,3685,7302,NAD83(NSRS) / VA N (m)
5821,Coordinate Reference System,3686,7302,NAD83(NSRS) / VA N ftUS
5822,Coordinate Reference System,3687,7302,NAD83(NSRS) / VA S (m)
5823,Coordinate Reference System,3688,7302,NAD83(NSRS) / VA S ftUS
5824,Coordinate Reference System,3689,7302,NAD83(NSRS) / WA N (m)
5825,Coordinate Reference System,3690,7302,NAD83(NSRS) / WA N ftUS
5826,Coordinate Reference System,3691,7302,NAD83(NSRS) / WA S (m)
5827,Coordinate Reference System,3692,7302,NAD83(NSRS) / WA S ftUS
5828,Coordinate Reference System,3695,7302,NAD83(NSRS) / WI C (m)
5829,Coordinate Reference System,3696,7302,NAD83(NSRS) / WI C ftUS
5830,Coordinate Reference System,3697,7302,NAD83(NSRS) / WI N (m)
5831,Coordinate Reference System,3698,7302,NAD83(NSRS) / WI N ftUS
5832,Coordinate Reference System,3699,7302,NAD83(NSRS) / WI S (m)
5833,Coordinate Reference System,3700,7302,NAD83(NSRS) / WI S ftUS
5834,Coordinate Reference System,3701,7302,NAD83(NSRS) / WTM 83
5835,Coordinate Reference System,3693,7302,NAD83(NSRS) / WV N (m)
5836,Coordinate Reference System,26869,7302,NAD83(NSRS) / WV N ftUS
5837,Coordinate Reference System,3694,7302,NAD83(NSRS) / WV S (m)
5838,Coordinate Reference System,26870,7302,NAD83(NSRS) / WV S ftUS
5839,Coordinate Reference System,3702,7302,NAD83(NSRS) / WY E (m)
5840,Coordinate Reference System,3730,7302,NAD83(NSRS) / WY E ftUS
5841,Coordinate Reference System,3703,7302,NAD83(NSRS) / WY EC (m)
5842,Coordinate Reference System,3731,7302,NAD83(NSRS) / WY EC ftUS
5843,Coordinate Reference System,3705,7302,NAD83(NSRS) / WY W (m)
5844,Coordinate Reference System,3733,7302,NAD83(NSRS) / WY W ftUS
5845,Coordinate Reference System,3704,7302,NAD83(NSRS) / WY WC (m)
5846,Coordinate Reference System,3732,7302,NAD83(NSRS) / WY WC ftUS
5847,Coordinate Reference System,3467,7302,NAD83(NSRS) / AK Alb
5848,Coordinate Reference System,3468,7302,NAD83(NSRS) / AK 1 (m)
5849,Coordinate Reference System,3469,7302,NAD83(NSRS) / AK 2 (m)
5850,Coordinate Reference System,3470,7302,NAD83(NSRS) / AK 3 (m)
5851,Coordinate Reference System,3471,7302,NAD83(NSRS) / AK 4 (m)
5852,Coordinate Reference System,3472,7302,NAD83(NSRS) / AK 5 (m)
5853,Coordinate Reference System,3473,7302,NAD83(NSRS) / AK 6 (m)
5854,Coordinate Reference System,3474,7302,NAD83(NSRS) / AK 7 (m)
5855,Coordinate Reference System,3475,7302,NAD83(NSRS) / AK 8 (m)
5856,Coordinate Reference System,3476,7302,NAD83(NSRS) / AK 9 (m)
5857,Coordinate Reference System,3477,7302,NAD83(NSRS) / AK 10 (m)
5858,Coordinate Reference System,3509,7302,NAD83(NSRS) / DE (m)
5859,Coordinate Reference System,3524,7302,NAD83(NSRS) / ID E (m)
5860,Coordinate Reference System,3526,7302,NAD83(NSRS) / ID W (m)
5861,Coordinate Reference System,3536,7302,NAD83(NSRS) / IA N (m)
5862,Coordinate Reference System,3538,7302,NAD83(NSRS) / IA S (m)
5863,Coordinate Reference System,3559,7302,NAD83(NSRS) / MD (m)
5864,Coordinate Reference System,3604,7302,NAD83(NSRS) / MT (m)
5865,Coordinate Reference System,3615,7302,NAD83(NSRS) / NJ (m)
5866,Coordinate Reference System,3661,7302,NAD83(NSRS) / TN (m)
5867,Coordinate Reference System,3665,7302,NAD83(NSRS) / TX Albers,
5868,Coordinate Reference System,3666,7302,NAD83(NSRS) / TX LC,
5869,Coordinate Reference System,3678,7302,NAD83(NSRS) / UT N (m),
5870,Coordinate Reference System,3681,7302,NAD83(NSRS) / UT S (m),
5871,Coordinate Reference System,3684,7302,NAD83(NSRS) / VT (m),
5872,Coordinate Reference System,2790,7301,NAD83(HARN) / Illinois East (m),
5873,Coordinate Reference System,3084,7302,NAD83(HARN) / TX LC,
5874,Coordinate Reference System,3083,7301,TCMS/AEA,This alias is ambiguous as also used for NAD83(HARN) / Texas Centric Albers Equal Area.
5875,Coordinate Reference System,3082,7302,NAD83 / TX LC,
5876,Coordinate Reference System,3085,7302,NAD83(HARN) / TX Albers,
5877,Coordinate Reference System,3091,7301,KY1Z,This alias is ambiguous as it is also used for the same projection associated with different datums and coordinate systems.
5878,Coordinate Reference System,3090,7302,NAD83(HARN) / KY1Z,
5879,Coordinate Reference System,3088,7302,NAD83 / KY1Z (m),
5880,Datum,5215,7302,EVRF2007,
5881,Coordinate Reference System,7423,7301,ETRF89 + EVRF2007 height,
5882,Coordinate_Operation,17964,7302,NZCS2000,
5883,Coordinate_Operation,17966,7302,DGLC2000
5884,Coordinate_Operation,19841,7301,Swiss Old Grid (Greenwich)
5885,Coordinate_Operation,19922,7301,Swiss New Grid
5886,Coordinate_Operation,19923,7301,Swiss Old Grid
5887,Coordinate_Operation,19950,7302,Landesvermessung 1995
5966,Coordinate Reference System,3857,7301,WGS 84 / Popular Visualisation Pseudo-Mercator
5971,Coordinate_Operation,3856,7302,Pseudo-Mercator
6042,Datum,6743,7301,Karbala 1979 (Polservice)
6044,Datum,5149,1024,British Vertical Datum
6051,Datum,1029,7317,IGRS
6053,Coordinate Reference System,3886,7301,National Elevation Network height
6062,Coordinate Reference System,3893,7302,ED50 / Iraq Nat. Grid
6064,Coordinate Reference System,4743,7301,Karbala 1979 (Polservice)
6066,Coordinate Reference System,3391,7301,Karbala 1979 (Polservice) / UTM zone 37N
6069,Coordinate Reference System,3392,7301,Karbala 1979 (Polservice) / UTM zone 38N
6071,Coordinate Reference System,3393,7301,Karbala 1979 (Polservice) / UTM zone 39N
6354,Coordinate Reference System,3973,7302,WGS 84 / NSIDC EA North
6357,Coordinate Reference System,3974,7302,WGS 84 / NSIDC EA South
6363,Coordinate Reference System,3975,7302,WGS 84 / NSIDC EA Global
6367,Coordinate Reference System,3976,7302,WGS 84 / NSIDC PS South
6375,Coordinate Reference System,3979,7302,NAD83(CSRS) / Canada LCC
6385,Coordinate_Operation,3983,7302,Katanga zone C
6389,Coordinate_Operation,3984,7302,Katanga zone D
6400,Coordinate_Operation,3982,7302,Katanga zone B
6402,Coordinate_Operation,3981,7302,Katanga zone A
6408,Coordinate Reference System,3986,7302,Katanga 1955 / TM zone A
6413,Coordinate Reference System,3987,7302,Katanga 1955 / TM zone B
6449,Coordinate Reference System,3906,7309,D48
6481,Datum,1031,7309,D48
6489,Coordinate_Operation,3963,7308,HR1901 to ETRS89 (2)
6491,Coordinate_Operation,3964,7308,HR1901 to WGS 84 (4)
6496,Datum,6805,7302,MGI (Ferro)
6501,Coordinate Reference System,3043,7310,ETRS89 / UTM zone 31,
6503,Coordinate Reference System,3043,7307,DE_ETRS89 / UTM,
6505,Coordinate Reference System,3044,7307,DE_ETRS89 / UTM,
6506,Coordinate Reference System,3044,7310,ETRS89 / UTM zone 32,
6509,Coordinate Reference System,3045,1025,ETRS89 / UTM zone 3,
6518,Coordinate Reference System,3045,7307,DE_ETRS89 / UTM_BB,
6519,Coordinate Reference System,3045,7310,ETRS89 / UTM zone 33,
6574,Coordinate_Operation,3967,7302,Virginia Lambert,
6579,Coordinate Reference System,3970,7302,NAD83(NSRS) / VA LCC,
6581,Coordinate Reference System,3969,7302,NAD83(HARN) / VA LCC,
6582,Coordinate Reference System,3969,7301,NAD83(HPGN) / Virginia Lambert,
6601,Coordinate_Operation,3999,7302,Moldova TM,
6642,Datum,1033,7302,RGRDC 2005,
6649,Coordinate Reference System,4049,7302,RGRDC 2005 / Congo TM 14,
6651,Coordinate Reference System,4048,7302,RGRDC 2005 / Congo TM 12,
6706,Coordinate Reference System,4037,7301,WGS 84 / UTM zone 35N,This is the name usually used for a similar CRS but with axes transposed - see CRS code 32635.
6709,Coordinate Reference System,4038,7301,WGS 84 / UTM zone 36N,This is the name usually used for a similar CRS but with axes transposed - see CRS code 32636.
6889,Datum,6728,7301,Pico de las Nieves,
6891,Coordinate Reference System,4728,7301,Pico de las Nieves,
6892,Coordinate Reference System,4728,7302,PN84,
6894,Coordinate_Operation,15815,7313,Pico de las Nieves to WGS 84,
